37	0	0	12	
37	0	0	27	
37	0	0	27	
37	0	0	57	
37	0	0	42	
37	0	0	12	
37	0	0	27	
37	0	0	57	
37	0	0	57	
37	0	0	27	
37	0	0	57	
37	0	0	27	
37	0	0	12	
37	0	0	57	
37	0	0	12	
37	0	0	27	
37	0	0	57	
37	0	0	12	
37	0	0	27	
37	0	0	42	
37	0	0	12	
37	0	0	42	
37	0	0	12	
37	0	0	27	
37	0	0	57	
36	0	0	13	
36	0	0	43	
36	0	0	43	
36	0	0	28	
35	0	0	29	
35	0	0	44	
35	0	0	14	
35	0	0	29	
35	0	0	59	
35	0	0	14	
35	0	0	44	
34	0	0	15	
34	0	0	45	
34	0	0	45	
34	0	0	45	
34	0	0	15	
34	0	0	45	
34	0	0	15	
34	0	0	30	
34	0	0	60	
34	0	0	30	
34	0	0	45	
34	0	0	15	
34	0	0	30	
35	0	0	44	
35	0	0	29	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
36	0	0	43	
36	0	0	28	
36	0	0	43	
36	0	0	58	
36	0	0	13	
36	0	0	28	
36	0	0	58	
36	0	0	13	
36	0	0	28	
36	0	0	43	
36	0	0	28	
36	0	0	43	
36	0	0	58	
36	0	0	13	
36	0	0	28	
36	0	0	43	
36	0	0	43	
35	0	0	59	
35	0	0	29	
35	0	0	59	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	30	
34	0	0	15	
34	0	0	15	
34	0	0	15	
34	0	0	45	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	62	
31	0	0	33	
31	0	0	33	
31	0	0	48	
31	0	0	18	
31	0	0	3	
31	0	0	18	
31	0	0	33	
31	0	0	3	
30	0	0	4	
30	0	0	49	
30	0	0	4	
30	0	0	19	
30	0	0	19	
30	0	0	34	
30	0	0	19	
30	0	0	34	
30	0	0	49	
30	0	0	4	
30	0	0	19	
30	0	0	34	
30	0	0	49	
30	0	0	4	
30	0	0	19	
30	0	0	34	
30	0	0	49	
30	0	0	49	
31	0	0	3	
31	0	0	18	
31	0	0	48	
31	0	0	18	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	18	
32	0	0	16	
32	0	0	16	
32	0	0	1	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	62	
33	0	0	31	
34	0	0	45	
34	0	0	15	
34	0	0	30	
34	0	0	15	
34	0	0	45	
34	0	0	30	
34	0	0	15	
34	0	0	45	
34	0	0	15	
34	0	0	30	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	45	
34	0	0	60	
34	0	0	60	
34	0	0	15	
34	0	0	15	
34	0	0	30	
33	0	0	0	
33	0	0	0	
33	0	0	0	
33	0	0	61	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	46	
33	0	0	0	
33	0	0	61	
33	0	0	46	
33	0	0	61	
33	0	0	31	
33	0	0	61	
33	0	0	61	
33	0	0	0	
33	0	0	0	
33	0	0	46	
33	0	0	0	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	31	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	46	
33	0	0	31	
33	0	0	31	
33	0	0	61	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	1	
32	0	0	62	
32	0	0	16	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	3	
31	0	0	18	
30	0	0	34	
30	0	0	19	
30	0	0	34	
30	0	0	49	
30	0	0	4	
30	0	0	4	
30	0	0	19	
30	0	0	34	
30	0	0	49	
30	0	0	4	
30	0	0	19	
30	0	0	34	
30	0	0	49	
30	0	0	4	
30	0	0	19	
30	0	0	34	
30	0	0	49	
30	0	0	4	
30	0	0	19	
30	0	0	34	
30	0	0	49	
30	0	0	4	
31	0	0	48	
31	0	0	18	
31	0	0	3	
31	0	0	48	
31	0	0	18	
31	0	0	48	
31	0	0	3	
32	0	0	1	
33	0	0	31	
34	0	0	60	
34	0	0	30	
34	0	0	15	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	45	
33	0	0	46	
33	0	0	31	
33	0	0	31	
33	0	0	46	
32	0	0	1	
32	0	0	16	
32	0	0	1	
32	0	0	16	
31	0	0	18	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	18	
31	0	0	48	
31	0	0	33	
31	0	0	48	
31	0	0	18	
31	0	0	18	
31	0	0	18	
31	0	0	3	
31	0	0	3	
31	0	0	3	
31	0	0	18	
31	0	0	33	
31	0	0	48	
31	0	0	18	
31	0	0	48	
31	0	0	3	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	18	
31	0	0	33	
32	0	0	62	
32	0	0	62	
32	0	0	47	
32	0	0	62	
33	0	0	0	
33	0	0	0	
33	0	0	31	
33	0	0	0	
34	0	0	60	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	60	
34	0	0	45	
34	0	0	15	
34	0	0	45	
34	0	0	30	
34	0	0	15	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	30	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	60	
34	0	0	30	
34	0	0	60	
34	0	0	15	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	30	
33	0	0	46	
32	0	0	47	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	1	
32	0	0	47	
32	0	0	16	
32	0	0	47	
32	0	0	16	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	16	
32	0	0	1	
32	0	0	62	
32	0	0	62	
32	0	0	1	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
31	0	0	33	
31	0	0	18	
31	0	0	48	
31	0	0	33	
31	0	0	18	
31	0	0	33	
31	0	0	48	
31	0	0	48	
31	0	0	33	
31	0	0	18	
31	0	0	3	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	18	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	18	
31	0	0	33	
31	0	0	18	
31	0	0	48	
31	0	0	18	
31	0	0	48	
32	0	0	16	
33	0	0	0	
33	0	0	46	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	45	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	60	
34	0	0	30	
33	0	0	46	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
32	0	0	62	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	62	
32	0	0	47	
32	0	0	62	
32	0	0	47	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	47	
32	0	0	1	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	1	
32	0	0	62	
32	0	0	47	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	62	
32	0	0	16	
32	0	0	62	
32	0	0	47	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	16	
33	0	0	46	
33	0	0	31	
33	0	0	0	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	61	
33	0	0	31	
33	0	0	46	
33	0	0	61	
34	0	0	15	
34	0	0	60	
34	0	0	15	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	60	
34	0	0	30	
34	0	0	15	
34	0	0	30	
34	0	0	30	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	30	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
33	0	0	31	
33	0	0	0	
33	0	0	0	
33	0	0	31	
33	0	0	46	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
31	0	0	18	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	18	
31	0	0	33	
31	0	0	48	
31	0	0	3	
31	0	0	33	
31	0	0	33	
31	0	0	33	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	62	
33	0	0	0	
33	0	0	46	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	46	
33	0	0	61	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
35	0	0	44	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	44	
35	0	0	14	
35	0	0	29	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
34	0	0	30	
34	0	0	45	
34	0	0	15	
34	0	0	45	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	30	
34	0	0	45	
33	0	0	61	
33	0	0	0	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	61	
33	0	0	46	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	46	
33	0	0	0	
32	0	0	1	
32	0	0	62	
32	0	0	47	
32	0	0	62	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	1	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	16	
32	0	0	62	
32	0	0	1	
32	0	0	62	
32	0	0	16	
32	0	0	16	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	47	
32	0	0	16	
32	0	0	62	
32	0	0	16	
32	0	0	62	
32	0	0	16	
32	0	0	1	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	47	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	1	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	16	
33	0	0	46	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
34	0	0	60	
34	0	0	30	
34	0	0	30	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	45	
34	0	0	30	
34	0	0	60	
34	0	0	15	
34	0	0	15	
35	0	0	29	
34	0	0	15	
34	0	0	15	
33	0	0	0	
33	0	0	61	
33	0	0	61	
32	0	0	47	
32	0	0	47	
32	0	0	16	
32	0	0	47	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	16	
32	0	0	1	
32	0	0	16	
33	0	0	46	
33	0	0	61	
34	0	0	60	
34	0	0	30	
34	0	0	60	
34	0	0	45	
34	0	0	30	
34	0	0	15	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	29	
35	0	0	44	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	44	
34	0	0	60	
34	0	0	45	
34	0	0	15	
34	0	0	60	
33	0	0	31	
32	0	0	1	
32	0	0	16	
32	0	0	1	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	47	
32	0	0	47	
32	0	0	16	
32	0	0	62	
33	0	0	0	
33	0	0	46	
33	0	0	31	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	0	
33	0	0	46	
34	0	0	45	
34	0	0	30	
34	0	0	30	
35	0	0	14	
35	0	0	29	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	59	
35	0	0	44	
35	0	0	44	
34	0	0	60	
34	0	0	60	
34	0	0	15	
34	0	0	45	
34	0	0	30	
34	0	0	60	
34	0	0	60	
34	0	0	45	
34	0	0	60	
34	0	0	30	
34	0	0	60	
33	0	0	46	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	0	
33	0	0	46	
32	0	0	47	
32	0	0	16	
32	0	0	47	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	47	
32	0	0	16	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	15	
34	0	0	45	
35	0	0	14	
35	0	0	59	
35	0	0	59	
35	0	0	44	
35	0	0	59	
35	0	0	29	
35	0	0	14	
35	0	0	14	
35	0	0	29	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
33	0	0	61	
33	0	0	31	
33	0	0	46	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	62	
32	0	0	1	
32	0	0	62	
32	0	0	16	
33	0	0	61	
33	0	0	0	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	61	
33	0	0	46	
33	0	0	46	
33	0	0	61	
34	0	0	45	
34	0	0	60	
34	0	0	15	
35	0	0	44	
35	0	0	59	
35	0	0	59	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	14	
35	0	0	29	
35	0	0	44	
34	0	0	30	
34	0	0	60	
34	0	0	45	
33	0	0	0	
33	0	0	46	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	31	
33	0	0	46	
33	0	0	0	
33	0	0	0	
33	0	0	31	
33	0	0	31	
33	0	0	0	
33	0	0	46	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	0	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	61	
33	0	0	31	
33	0	0	61	
33	0	0	46	
33	0	0	0	
33	0	0	31	
33	0	0	0	
33	0	0	0	
33	0	0	46	
33	0	0	31	
33	0	0	46	
34	0	0	60	
34	0	0	30	
34	0	0	60	
34	0	0	15	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	29	
35	0	0	59	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	59	
34	0	0	45	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
33	0	0	61	
33	0	0	0	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	47	
32	0	0	1	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	16	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	1	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	1	
33	0	0	31	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	60	
35	0	0	14	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	59	
35	0	0	14	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	14	
35	0	0	29	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	14	
35	0	0	29	
34	0	0	45	
34	0	0	30	
34	0	0	15	
33	0	0	0	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	46	
32	0	0	1	
32	0	0	16	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	47	
32	0	0	62	
32	0	0	47	
32	0	0	16	
32	0	0	1	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	16	
32	0	0	62	
32	0	0	16	
33	0	0	46	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	46	
33	0	0	61	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	0	
34	0	0	30	
34	0	0	15	
34	0	0	15	
34	0	0	30	
34	0	0	60	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	45	
34	0	0	15	
35	0	0	14	
35	0	0	29	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	29	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	29	
34	0	0	45	
34	0	0	30	
34	0	0	15	
34	0	0	15	
34	0	0	30	
34	0	0	60	
34	0	0	15	
34	0	0	45	
34	0	0	15	
34	0	0	15	
34	0	0	60	
34	0	0	60	
34	0	0	30	
34	0	0	30	
34	0	0	45	
34	0	0	45	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	15	
34	0	0	15	
33	0	0	61	
33	0	0	31	
33	0	0	0	
33	0	0	61	
33	0	0	0	
33	0	0	31	
33	0	0	61	
33	0	0	0	
33	0	0	46	
33	0	0	31	
32	0	0	16	
32	0	0	47	
32	0	0	16	
32	0	0	16	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	62	
32	0	0	1	
32	0	0	16	
33	0	0	31	
33	0	0	31	
33	0	0	31	
33	0	0	61	
34	0	0	15	
34	0	0	15	
34	0	0	60	
35	0	0	29	
35	0	0	14	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
35	0	0	44	
35	0	0	59	
35	0	0	14	
35	0	0	29	
34	0	0	30	
33	0	0	61	
33	0	0	46	
33	0	0	61	
33	0	0	31	
33	0	0	46	
33	0	0	31	
32	0	0	16	
32	0	0	1	
32	0	0	62	
32	0	0	47	
32	0	0	16	
32	0	0	1	
32	0	0	1	
32	0	0	16	
32	0	0	62	
32	0	0	16	
32	0	0	47	
32	0	0	1	
32	0	0	16	
32	0	0	47	
32	0	0	1	
33	0	0	0	
33	0	0	31	
33	0	0	31	
33	0	0	31	
33	0	0	0	
33	0	0	61	
33	0	0	61	
33	0	0	61	
34	0	0	15	
34	0	0	60	
34	0	0	45	
34	0	0	60	
34	0	0	15	
34	0	0	30	
34	0	0	15	
34	0	0	45	
35	0	0	44	
