2	0	0	0	0	0	42	
2	0	0	0	0	0	12	
2	0	237	0	0	0	1	
2	7	134	0	0	0	37	
2	6	154	0	0	0	48	
2	5	146	0	0	0	57	
2	5	88	0	0	0	10	
2	5	74	0	0	0	9	
2	5	65	0	0	0	17	
2	5	105	0	0	0	38	
2	5	106	0	0	0	7	
2	5	94	0	0	0	34	
2	5	111	0	0	0	63	
2	5	101	0	0	0	42	
2	5	83	0	0	0	60	
2	5	81	0	0	0	1	
2	5	78	0	0	0	35	
2	5	91	0	0	0	52	
2	5	98	0	0	0	45	
2	5	105	0	0	0	38	
2	5	94	0	0	0	49	
2	5	104	0	0	0	9	
2	5	115	0	0	0	58	
2	5	104	0	0	0	54	
2	5	84	0	0	0	14	
2	5	106	0	0	0	7	
2	5	107	0	0	0	51	
2	5	99	0	0	0	44	
2	5	77	0	0	0	6	
2	5	78	0	0	0	35	
2	5	93	0	0	0	20	
2	5	103	0	0	0	10	
2	5	80	0	0	0	2	
2	5	89	0	0	0	54	
2	5	75	0	0	0	53	
2	5	94	0	0	0	49	
2	5	90	0	0	0	38	
2	5	80	0	0	0	32	
2	5	82	0	0	0	46	
2	5	76	0	0	0	37	
2	5	78	0	0	0	50	
2	5	82	0	0	0	61	
2	5	89	0	0	0	39	
2	5	79	0	0	0	4	
2	5	72	0	0	0	11	
2	5	60	0	0	0	38	
2	5	58	0	0	0	10	
2	5	66	0	0	0	16	
2	5	71	0	0	0	57	
2	5	76	0	0	0	7	
2	5	57	0	0	0	56	
2	5	76	0	0	0	52	
2	5	74	0	0	0	54	
2	5	66	0	0	0	1	
2	5	70	0	0	0	28	
2	5	56	0	0	0	42	
2	5	61	0	0	0	22	
2	5	37	0	0	0	0	
2	5	59	0	0	0	9	
2	5	50	0	0	0	63	
2	5	57	0	0	0	41	
2	5	59	0	0	0	24	
2	4	251	0	0	0	29	
2	4	214	0	0	0	20	
2	5	33	0	0	0	34	
2	5	75	0	0	0	23	
2	5	73	0	0	0	55	
2	5	80	0	0	0	32	
2	5	51	0	0	0	16	
2	5	64	0	0	0	48	
2	5	24	0	0	0	29	
2	4	159	0	0	0	31	
2	4	172	0	0	0	63	
2	4	223	0	0	0	57	
2	4	244	0	0	0	5	
2	4	237	0	0	0	58	
2	4	241	0	0	0	8	
2	5	87	0	0	0	56	
2	5	81	0	0	0	1	
2	5	33	0	0	0	19	
2	5	37	0	0	0	61	
2	5	41	0	0	0	27	
2	4	245	0	0	0	34	
2	4	221	0	0	0	14	
2	4	180	0	0	0	24	
2	4	183	0	0	0	36	
2	4	178	0	0	0	26	
2	5	93	0	0	0	35	
2	5	111	0	0	0	63	
2	5	117	0	0	0	26	
2	5	60	0	0	0	8	
2	5	63	0	0	0	35	
2	5	68	0	0	0	15	
2	5	64	0	0	0	18	
2	5	65	0	0	0	32	
2	5	14	0	0	0	24	
2	5	19	0	0	0	33	
2	5	6	0	0	0	16	
2	4	251	0	0	0	59	
2	5	17	0	0	0	20	
2	5	17	0	0	0	35	
2	5	1	0	0	0	51	
2	4	254	0	0	0	26	
2	4	254	0	0	0	56	
2	4	254	0	0	0	11	
2	4	117	0	0	0	57	
2	4	116	0	0	0	28	
2	5	197	0	0	0	36	
2	6	208	0	0	0	54	
2	6	212	0	0	0	5	
2	6	147	0	0	0	10	
2	6	108	0	0	0	19	
2	6	11	0	0	0	26	
2	5	243	0	0	0	20	
2	5	233	0	0	0	46	
2	5	223	0	0	0	11	
2	5	168	0	0	0	35	
2	5	152	0	0	0	51	
2	5	111	0	0	0	63	
2	5	63	0	0	0	20	
2	4	240	0	0	0	39	
2	4	148	0	0	0	11	
2	4	55	0	0	0	14	
2	3	46	0	0	0	24	
2	2	14	0	0	0	27	
2	2	73	0	0	0	13	
2	4	2	0	0	0	36	
2	4	248	0	0	0	47	
2	5	136	0	0	0	22	
2	5	152	0	0	0	21	
2	5	176	0	0	0	57	
2	5	183	0	0	0	5	
2	5	228	0	0	0	20	
2	5	249	0	0	0	45	
2	6	0	0	0	0	51	
2	6	66	0	0	0	0	
2	6	69	0	0	0	43	
2	6	135	0	0	0	22	
2	5	131	0	0	0	27	
2	5	119	0	0	0	24	
2	5	101	0	0	0	27	
2	5	82	0	0	0	61	
2	5	80	0	0	0	17	
2	5	108	0	0	0	5	
2	5	117	0	0	0	11	
2	5	119	0	0	0	9	
2	5	87	0	0	0	26	
2	5	2	0	0	0	50	
2	3	171	0	0	0	4	
2	3	160	0	0	0	60	
2	3	193	0	0	0	42	
2	3	254	0	0	0	57	
2	3	255	0	0	0	26	
2	4	55	0	0	0	29	
2	4	99	0	0	0	45	
2	4	133	0	0	0	26	
2	4	137	0	0	0	7	
2	5	151	0	0	0	37	
2	5	193	0	0	0	25	
2	6	43	0	0	0	54	
2	6	2	0	0	0	19	
2	5	122	0	0	0	21	
2	5	67	0	0	0	61	
2	5	41	0	0	0	27	
2	5	16	0	0	0	36	
2	5	21	0	0	0	47	
2	4	249	0	0	0	0	
2	4	248	0	0	0	16	
2	5	82	0	0	0	31	
2	5	92	0	0	0	36	
2	5	163	0	0	0	40	
2	5	205	0	0	0	44	
2	6	0	0	0	0	36	
2	5	244	0	0	0	49	
2	5	181	0	0	0	22	
2	5	179	0	0	0	39	
2	5	171	0	0	0	2	
2	5	150	0	0	0	38	
2	5	140	0	0	0	3	
2	5	88	0	0	0	10	
2	5	97	0	0	0	31	
2	5	96	0	0	0	62	
2	5	89	0	0	0	54	
2	5	90	0	0	0	38	
2	5	91	0	0	0	37	
2	5	66	0	0	0	47	
2	5	94	0	0	0	34	
2	5	101	0	0	0	12	
2	5	93	0	0	0	5	
2	5	74	0	0	0	54	
2	5	70	0	0	0	43	
2	5	14	0	0	0	9	
2	5	5	0	0	0	32	
2	4	246	0	0	0	18	
2	4	246	0	0	0	48	
2	4	232	0	0	0	2	
2	4	183	0	0	0	21	
2	4	167	0	0	0	37	
2	4	182	0	0	0	7	
2	4	184	0	0	0	50	
2	4	105	0	0	0	9	
2	4	100	0	0	0	59	
2	4	99	0	0	0	15	
2	4	87	0	0	0	27	
2	4	72	0	0	0	42	
2	4	83	0	0	0	31	
2	4	95	0	0	0	34	
2	4	83	0	0	0	31	
2	4	82	0	0	0	47	
2	4	59	0	0	0	40	
2	4	54	0	0	0	45	
2	4	52	0	0	0	47	
2	4	51	0	0	0	32	
2	4	57	0	0	0	12	
2	4	82	0	0	0	1	
2	4	104	0	0	0	25	
2	4	124	0	0	0	35	
2	4	124	0	0	0	50	
2	4	136	0	0	0	8	
2	4	145	0	0	0	29	
2	4	129	0	0	0	45	
2	4	97	0	0	0	62	
2	4	97	0	0	0	1	
2	4	64	0	0	0	19	
2	4	30	0	0	0	39	
2	4	30	0	0	0	54	
2	3	251	0	0	0	15	
2	3	215	0	0	0	20	
2	3	215	0	0	0	35	
2	3	177	0	0	0	58	
2	3	139	0	0	0	6	
2	3	139	0	0	0	21	
2	3	98	0	0	0	47	
2	3	98	0	0	0	62	
2	3	56	0	0	0	14	
2	3	56	0	0	0	29	
2	3	12	0	0	0	43	
2	3	12	0	0	0	58	
2	2	223	0	0	0	14	
2	2	223	0	0	0	29	
2	2	174	0	0	0	32	
2	2	174	0	0	0	63	
2	2	174	0	0	0	2	
2	2	123	0	0	0	23	
2	2	123	0	0	0	38	
2	2	67	0	0	0	48	
2	2	67	0	0	0	3	
2	2	67	0	0	0	18	
2	2	8	0	0	0	32	
2	2	8	0	0	0	63	
2	2	8	0	0	0	2	
2	1	197	0	0	0	25	
2	1	197	0	0	0	40	
2	1	197	0	0	0	55	
2	1	197	0	0	0	10	
2	1	116	0	0	0	31	
2	1	116	0	0	0	46	
2	1	116	0	0	0	61	
2	1	116	0	0	0	0	
2	1	116	0	0	0	31	
2	1	116	0	0	0	46	
2	1	3	0	0	0	53	
2	1	3	0	0	0	8	
2	1	3	0	0	0	23	
2	1	3	0	0	0	38	
2	1	3	0	0	0	53	
2	1	3	0	0	0	8	
2	1	3	0	0	0	23	
2	1	3	0	0	0	38	
2	1	3	0	0	0	53	
2	1	3	0	0	0	8	
2	1	3	0	0	0	23	
2	1	3	0	0	0	38	
2	1	3	0	0	0	53	
2	0	0	0	0	0	12	
2	0	0	0	0	0	27	
2	0	0	0	0	0	42	
2	0	0	0	0	0	57	
2	0	0	0	0	0	12	
2	0	0	0	0	0	27	
2	0	0	0	0	0	42	
2	0	0	0	0	0	57	
2	0	0	0	0	0	12	
2	0	0	0	0	0	27	
2	0	0	0	0	0	42	
2	0	0	0	0	0	57	
2	0	0	0	0	0	12	
2	0	0	0	0	0	27	
2	0	0	0	0	0	42	
2	0	0	0	0	0	57	
2	0	0	0	0	0	12	
2	0	0	0	0	0	27	
2	0	0	0	0	0	42	
2	0	0	0	0	0	57	
2	0	0	0	0	0	12	
2	0	0	0	0	0	27	
2	0	0	0	0	0	42	
2	0	0	0	0	0	57	
2	0	0	0	0	0	12	
2	0	0	0	0	0	27	
2	0	0	0	0	0	42	
2	0	0	0	0	0	57	
2	0	0	0	0	0	12	
2	0	0	0	0	0	27	
2	0	0	0	0	0	42	
2	0	0	0	0	0	57	
2	0	0	0	0	0	12	
0	0	0	0	0	0	29	
0	0	0	0	0	0	44	
0	0	0	0	0	0	59	
0	0	0	0	0	0	14	
2	0	0	0	0	0	12	
2	0	43	0	0	0	30	
2	0	77	0	0	0	26	
2	0	250	0	0	0	48	
2	4	129	0	0	0	30	
2	7	58	0	0	0	53	
2	7	110	0	0	0	1	
2	7	62	0	0	0	4	
2	7	51	0	0	0	30	
2	6	171	0	0	0	16	
2	5	37	0	0	0	61	
2	4	236	0	0	0	14	
2	4	215	0	0	0	19	
2	4	199	0	0	0	5	
2	4	201	0	0	0	18	
2	4	180	0	0	0	54	
2	4	179	0	0	0	55	
2	4	178	0	0	0	11	
2	4	159	0	0	0	0	
2	4	160	0	0	0	29	
2	4	160	0	0	0	44	
2	4	124	0	0	0	50	
2	4	82	0	0	0	47	
2	4	57	0	0	0	27	
2	4	52	0	0	0	1	
2	4	69	0	0	0	45	
2	4	109	0	0	0	50	
2	4	154	0	0	0	20	
2	4	176	0	0	0	58	
2	4	186	0	0	0	3	
2	4	198	0	0	0	36	
2	4	249	0	0	0	0	
2	5	31	0	0	0	37	
2	5	12	0	0	0	56	
2	4	130	0	0	0	14	
2	4	126	0	0	0	18	
2	3	209	0	0	0	56	
2	2	225	0	0	0	56	
2	3	58	0	0	0	27	
2	3	69	0	0	0	61	
2	3	148	0	0	0	12	
2	3	252	0	0	0	44	
2	4	109	0	0	0	35	
2	4	106	0	0	0	53	
2	4	113	0	0	0	61	
2	4	110	0	0	0	49	
2	4	141	0	0	0	18	
2	4	185	0	0	0	34	
2	4	236	0	0	0	29	
2	5	23	0	0	0	60	
2	3	0	0	0	0	9	
2	2	138	0	0	0	8	
2	2	235	0	0	0	47	
2	2	235	0	0	0	62	
2	2	165	0	0	0	56	
2	2	236	0	0	0	46	
2	2	252	0	0	0	15	
2	3	77	0	0	0	38	
2	3	157	0	0	0	18	
2	3	192	0	0	0	13	
2	3	217	0	0	0	3	
2	5	150	0	0	0	38	
2	6	4	0	0	0	63	
2	6	58	0	0	0	54	
2	6	208	0	0	0	54	
2	5	89	0	0	0	39	
2	5	83	0	0	0	60	
2	4	198	0	0	0	6	
2	4	182	0	0	0	37	
2	4	203	0	0	0	1	
2	4	247	0	0	0	63	
2	4	246	0	0	0	18	
2	4	255	0	0	0	40	
2	5	1	0	0	0	21	
2	4	249	0	0	0	61	
2	4	234	0	0	0	61	
2	4	230	0	0	0	49	
2	5	59	0	0	0	9	
2	5	7	0	0	0	0	
2	4	179	0	0	0	25	
2	4	176	0	0	0	58	
2	4	182	0	0	0	52	
2	4	73	0	0	0	11	
2	4	124	0	0	0	5	
2	4	176	0	0	0	43	
2	4	213	0	0	0	6	
2	4	179	0	0	0	25	
2	4	175	0	0	0	45	
2	3	81	0	0	0	48	
2	3	40	0	0	0	45	
2	3	19	0	0	0	5	
2	3	29	0	0	0	56	
2	3	29	0	0	0	11	
2	3	60	0	0	0	40	
2	3	86	0	0	0	59	
2	4	80	0	0	0	18	
2	4	93	0	0	0	51	
2	4	140	0	0	0	34	
