0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	4	
0	128	19	
0	128	4	
0	128	34	
0	128	19	
0	128	34	
0	128	49	
0	128	19	
0	128	34	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	128	19	
0	128	34	
0	128	49	
0	128	4	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	57	
0	0	12	
0	0	27	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	12	
0	0	27	
0	0	42	
0	0	12	
0	0	27	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	42	
0	0	57	
0	0	27	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	27	
0	0	27	
0	0	27	
0	0	42	
0	0	12	
0	0	27	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	57	
0	0	12	
0	0	27	
0	0	27	
0	0	57	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	12	
0	0	57	
0	0	27	
0	0	42	
0	0	12	
0	0	27	
0	0	57	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
0	0	27	
0	0	42	
0	0	57	
0	0	12	
