0	0	0	0	17	0	32	46	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	0	
0	0	0	0	17	0	32	0	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	46	
0	0	0	0	17	0	32	0	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	61	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	46	
0	0	0	0	17	0	32	0	
0	0	0	0	17	0	32	0	
0	0	0	0	17	0	32	0	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	61	
0	0	0	0	17	0	32	0	
0	0	0	0	17	0	32	31	
0	0	0	0	17	0	32	61	
0	0	0	0	17	0	32	0	
0	0	0	0	17	0	32	0	
0	0	0	32	17	0	32	44	
0	0	0	32	17	0	32	14	
0	0	0	32	17	0	32	59	
0	0	0	32	17	0	32	29	
0	0	0	32	17	0	32	14	
0	0	0	32	1	0	32	15	
0	0	0	74	1	0	32	48	
0	0	0	74	1	0	32	48	
0	0	0	74	1	0	32	18	
0	0	0	237	1	0	32	21	
0	0	0	237	1	0	32	21	
0	0	2	188	1	0	32	53	
0	0	3	64	1	0	32	25	
0	0	3	64	1	0	32	55	
0	0	3	64	1	0	32	10	
0	0	3	238	1	0	32	17	
0	0	5	64	1	0	32	53	
0	0	5	234	1	0	32	49	
0	0	6	46	1	0	32	26	
0	0	6	110	1	0	32	52	
0	0	6	160	1	0	32	16	
0	0	7	49	1	0	32	51	
0	0	7	127	1	0	32	49	
0	0	7	135	1	0	32	41	
0	0	7	133	1	0	32	43	
0	0	7	129	1	0	32	62	
0	0	7	125	1	0	32	21	
0	0	7	118	1	0	32	58	
0	0	7	100	1	0	32	46	
0	0	7	90	1	0	32	26	
0	0	7	83	1	0	32	63	
0	0	7	70	1	0	32	31	
0	0	7	70	1	0	32	46	
0	0	7	62	1	0	32	54	
0	0	7	37	1	0	32	18	
0	0	7	37	1	0	32	3	
0	0	7	3	1	0	32	22	
0	0	6	179	1	0	32	58	
0	0	6	188	1	0	32	4	
0	0	6	166	1	0	32	26	
0	0	6	144	1	0	32	63	
0	0	6	133	1	0	32	29	
0	0	6	121	1	0	32	41	
0	0	6	104	1	0	32	28	
0	0	6	88	1	0	32	14	
0	0	6	81	1	0	32	50	
0	0	6	73	1	0	32	44	
0	0	6	73	1	0	32	59	
0	0	6	59	1	0	32	28	
0	0	6	53	1	0	32	48	
0	0	6	14	1	0	32	28	
0	0	6	14	1	0	32	43	
0	0	6	4	1	0	32	52	
0	0	5	242	1	0	32	41	
0	0	5	232	1	0	32	6	
0	0	5	214	1	0	32	54	
0	0	5	171	1	0	32	52	
0	0	5	157	1	0	32	51	
0	0	5	126	1	0	32	7	
0	0	5	118	1	0	32	60	
0	0	5	96	1	0	32	21	
0	0	5	82	1	0	32	50	
0	0	5	74	1	0	32	59	
0	0	5	69	1	0	32	18	
0	0	5	73	1	0	32	60	
0	0	5	69	1	0	32	48	
0	0	5	65	1	0	32	22	
0	0	5	67	1	0	32	5	
0	0	5	70	1	0	32	63	
0	0	5	74	1	0	32	29	
0	0	5	75	1	0	32	58	
0	0	5	81	1	0	32	51	
0	0	5	79	1	0	32	24	
0	0	5	81	1	0	32	6	
0	0	5	79	1	0	32	9	
0	0	5	78	1	0	32	55	
0	0	5	82	1	0	32	50	
0	0	5	87	1	0	32	0	
0	0	5	85	1	0	32	17	
0	0	5	86	1	0	32	62	
0	0	5	81	1	0	32	51	
0	0	5	79	1	0	32	54	
