587277520 : 	0	0	0	0	0	0	0	27	
587337448 : 	0	0	0	0	0	0	0	18	
587357080 : 	0	0	0	0	0	0	0	27	
587397880 : 	0	0	0	0	0	0	0	9	
587406296 : 	0	0	0	0	0	0	0	36	
587458148 : 	0	0	0	0	0	0	0	36	
587477440 : 	0	0	0	0	0	0	0	9	
587497844 : 	0	0	0	0	0	0	0	18	
587537964 : 	0	0	0	0	0	0	0	36	
587557256 : 	0	0	0	0	0	0	0	9	
587618288 : 	0	0	0	0	0	0	0	36	
587632480 : 	0	0	0	0	0	0	0	18	
587637580 : 	0	0	0	0	0	0	0	9	
587658328 : 	0	0	0	0	0	0	0	18	
587677448 : 	0	0	0	0	0	0	0	27	
587737628 : 	0	0	0	0	0	0	0	18	
587757260 : 	0	0	0	0	0	0	0	27	
587832572 : 	0	0	0	0	0	0	0	36	
587837756 : 	0	0	0	0	0	0	0	27	
587872948 : 	0	0	0	0	0	0	0	36	
587878048 : 	0	0	0	0	0	0	0	9	
587897428 : 	0	0	0	0	0	0	0	18	
587976648 : 	0	0	0	0	0	0	0	18	
588017192 : 	0	0	0	0	0	0	0	36	
588023312 : 	0	0	0	0	0	0	0	9	
588036656 : 	0	0	0	0	0	0	0	9	
588057656 : 	0	0	0	0	0	0	0	18	
588077456 : 	0	0	0	0	0	0	0	27	
588096920 : 	0	0	0	0	0	0	0	36	
588136956 : 	0	0	0	0	0	0	0	18	
588156848 : 	0	0	0	0	0	0	0	27	
588177592 : 	0	0	0	0	0	0	0	36	
588197732 : 	0	0	0	0	0	0	0	9	
588256552 : 	0	0	0	0	0	0	0	36	
588274148 : 	0	0	0	0	0	0	0	27	
588331776 : 	0	0	0	0	0	0	0	9	
588336876 : 	0	0	0	0	0	0	0	36	
588356512 : 	0	0	0	0	0	0	0	9	
588377260 : 	0	0	0	0	0	0	0	18	
588397484 : 	0	0	0	0	0	0	0	27	
588437348 : 	0	0	0	0	0	0	0	9	
588464460 : 	0	0	0	0	0	0	0	18	
588478060 : 	0	0	0	0	0	0	0	27	
588497696 : 	0	0	0	0	0	0	0	36	
588538072 : 	0	0	0	0	0	0	0	18	
588557620 : 	0	0	0	0	0	0	0	27	
588584908 : 	0	0	0	0	0	0	0	36	
588598168 : 	0	0	0	0	0	0	0	9	
588664212 : 	0	0	0	0	0	0	0	27	
588677556 : 	0	0	0	0	0	0	0	9	
588745132 : 	0	0	0	0	0	0	0	36	
588766468 : 	0	0	0	0	0	0	0	9	
588777008 : 	0	0	0	0	0	0	0	18	
588857248 : 	0	0	0	0	0	0	0	18	
588863368 : 	0	0	0	0	0	0	0	9	
588877732 : 	0	0	0	0	0	0	0	27	
588956440 : 	0	0	0	0	0	0	0	27	
588977608 : 	0	0	0	0	0	0	0	36	
589036852 : 	0	0	0	0	0	0	0	27	
589057932 : 	0	0	0	0	0	0	0	36	
589137660 : 	0	0	0	0	0	0	0	36	
589157976 : 	0	0	0	0	0	0	0	9	
589237288 : 	0	0	0	0	0	0	0	9	
589277996 : 	0	0	0	0	0	0	0	27	
589318796 : 	0	0	0	0	0	0	0	9	
589337760 : 	0	0	0	0	0	0	0	18	
589377532 : 	0	0	0	0	0	0	0	36	
589437456 : 	0	0	0	0	0	0	0	27	
589477832 : 	0	0	0	0	0	0	0	9	
589537928 : 	0	0	0	0	0	0	0	36	
589637888 : 	0	0	0	0	0	0	0	9	
589858120 : 	0	0	0	0	0	0	0	36	
589938192 : 	0	0	0	0	0	0	0	36	
589957740 : 	0	0	0	0	0	0	0	9	
590098248 : 	0	0	0	0	0	0	0	36	
590238668 : 	0	0	0	0	0	0	0	27	
590698260 : 	0	0	0	0	0	0	0	18	
590877788 : 	0	0	0	0	0	0	0	27	
590956832 : 	0	0	0	0	0	0	0	27	
590983948 : 	0	0	0	0	0	0	0	36	
590996952 : 	0	0	0	0	0	0	0	9	
591036568 : 	0	0	0	0	0	0	0	27	
591063592 : 	0	0	0	0	0	0	0	36	
591076768 : 	0	0	0	0	0	0	0	9	
591137628 : 	0	0	0	0	0	0	0	36	
591172736 : 	0	0	0	0	0	0	0	9	
591177840 : 	0	0	0	0	0	0	0	18	
591197128 : 	0	0	0	0	0	0	0	27	
591236820 : 	0	0	0	0	0	0	0	9	
591263596 : 	0	0	0	0	0	0	0	18	
591276856 : 	0	0	0	0	0	0	0	27	
591317488 : 	0	0	0	0	0	0	0	9	
591344516 : 	0	0	0	0	0	0	0	18	
591357864 : 	0	0	0	0	0	0	0	27	
591384728 : 	0	0	0	0	0	0	0	36	
591466584 : 	0	0	0	0	0	0	0	36	
591476868 : 	0	0	0	0	0	0	0	9	
591537636 : 	0	0	0	0	0	0	0	36	
591545968 : 	0	0	0	0	0	0	0	18	
591572740 : 	0	0	0	0	0	0	0	9	
591577840 : 	0	0	0	0	0	0	0	18	
591637852 : 	0	0	0	0	0	0	0	9	
591677468 : 	0	0	0	0	0	0	0	27	
591685620 : 	0	0	0	0	0	0	0	18	
591697020 : 	0	0	0	0	0	0	0	36	
591746148 : 	0	0	0	0	0	0	0	18	
591756596 : 	0	0	0	0	0	0	0	27	
591786348 : 	0	0	0	0	0	0	0	36	
591853588 : 	0	0	0	0	0	0	0	27	
591877380 : 	0	0	0	0	0	0	0	9	
591953972 : 	0	0	0	0	0	0	0	36	
591973600 : 	0	0	0	0	0	0	0	9	
592017972 : 	0	0	0	0	0	0	0	36	
592036588 : 	0	0	0	0	0	0	0	9	
592054096 : 	0	0	0	0	0	0	0	18	
592073052 : 	0	0	0	0	0	0	0	18	
592097788 : 	0	0	0	0	0	0	0	36	
592133572 : 	0	0	0	0	0	0	0	27	
592152620 : 	0	0	0	0	0	0	0	18	
592157716 : 	0	0	0	0	0	0	0	27	
592176496 : 	0	0	0	0	0	0	0	36	
592197408 : 	0	0	0	0	0	0	0	9	
592237704 : 	0	0	0	0	0	0	0	27	
592256568 : 	0	0	0	0	0	0	0	36	
592303152 : 	0	0	0	0	0	0	0	9	
592337488 : 	0	0	0	0	0	0	0	36	
592357120 : 	0	0	0	0	0	0	0	9	
592423336 : 	0	0	0	0	0	0	0	18	
592457508 : 	0	0	0	0	0	0	0	18	
592496524 : 	0	0	0	0	0	0	0	36	
592537492 : 	0	0	0	0	0	0	0	18	
592543528 : 	0	0	0	0	0	0	0	27	
592557220 : 	0	0	0	0	0	0	0	27	
592584328 : 	0	0	0	0	0	0	0	36	
592597840 : 	0	0	0	0	0	0	0	9	
592637792 : 	0	0	0	0	0	0	0	27	
592656496 : 	0	0	0	0	0	0	0	36	
592697716 : 	0	0	0	0	0	0	0	18	
592703752 : 	0	0	0	0	0	0	0	9	
592737496 : 	0	0	0	0	0	0	0	36	
592757816 : 	0	0	0	0	0	0	0	9	
592776512 : 	0	0	0	0	0	0	0	18	
592845880 : 	0	0	0	0	0	0	0	9	
592862448 : 	0	0	0	0	0	0	0	18	
592904692 : 	0	0	0	0	0	0	0	27	
592966400 : 	0	0	0	0	0	0	0	27	
592976948 : 	0	0	0	0	0	0	0	36	
592997520 : 	0	0	0	0	0	0	0	9	
593036448 : 	0	0	0	0	0	0	0	27	
593064832 : 	0	0	0	0	0	0	0	36	
593097216 : 	0	0	0	0	0	0	0	18	
593142352 : 	0	0	0	0	0	0	0	36	
593177456 : 	0	0	0	0	0	0	0	18	
593183492 : 	0	0	0	0	0	0	0	9	
593197772 : 	0	0	0	0	0	0	0	27	
593236532 : 	0	0	0	0	0	0	0	9	
593256336 : 	0	0	0	0	0	0	0	18	
593284388 : 	0	0	0	0	0	0	0	27	
593297988 : 	0	0	0	0	0	0	0	36	
593337516 : 	0	0	0	0	0	0	0	18	
593357400 : 	0	0	0	0	0	0	0	27	
593377208 : 	0	0	0	0	0	0	0	36	
593477508 : 	0	0	0	0	0	0	0	9	
593497148 : 	0	0	0	0	0	0	0	18	
593557492 : 	0	0	0	0	0	0	0	9	
593617844 : 	0	0	0	0	0	0	0	36	
593637308 : 	0	0	0	0	0	0	0	9	
593757752 : 	0	0	0	0	0	0	0	27	
593837736 : 	0	0	0	0	0	0	0	27	
593937612 : 	0	0	0	0	0	0	0	36	
594218452 : 	0	0	0	0	0	0	0	18	
594378676 : 	0	0	0	0	0	0	0	18	
594418804 : 	0	0	0	0	0	0	0	36	
594438944 : 	0	0	0	0	0	0	0	9	
594458668 : 	0	0	0	0	0	0	0	18	
594817788 : 	0	0	0	0	0	0	0	36	
594985236 : 	0	0	0	0	0	0	0	36	
594996456 : 	0	0	0	0	0	0	0	9	
595036576 : 	0	0	0	0	0	0	0	27	
595057656 : 	0	0	0	0	0	0	0	36	
595077216 : 	0	0	0	0	0	0	0	9	
595137216 : 	0	0	0	0	0	0	0	36	
595156852 : 	0	0	0	0	0	0	0	9	
595177600 : 	0	0	0	0	0	0	0	18	
595197064 : 	0	0	0	0	0	0	0	27	
595236928 : 	0	0	0	0	0	0	0	9	
595263868 : 	0	0	0	0	0	0	0	18	
595277384 : 	0	0	0	0	0	0	0	27	
595337732 : 	0	0	0	0	0	0	0	18	
595357452 : 	0	0	0	0	0	0	0	27	
595376244 : 	0	0	0	0	0	0	0	36	
595397232 : 	0	0	0	0	0	0	0	9	
595457752 : 	0	0	0	0	0	0	0	36	
595477216 : 	0	0	0	0	0	0	0	9	
595497788 : 	0	0	0	0	0	0	0	18	
595518272 : 	0	0	0	0	0	0	0	27	
595536980 : 	0	0	0	0	0	0	0	36	
595556776 : 	0	0	0	0	0	0	0	9	
595577600 : 	0	0	0	0	0	0	0	18	
595636676 : 	0	0	0	0	0	0	0	9	
595677564 : 	0	0	0	0	0	0	0	27	
595685636 : 	0	0	0	0	0	0	0	18	
595697028 : 	0	0	0	0	0	0	0	36	
595753212 : 	0	0	0	0	0	0	0	18	
595766728 : 	0	0	0	0	0	0	0	27	
595777268 : 	0	0	0	0	0	0	0	36	
595857512 : 	0	0	0	0	0	0	0	36	
595877144 : 	0	0	0	0	0	0	0	9	
595897032 : 	0	0	0	0	0	0	0	18	
595906212 : 	0	0	0	0	0	0	0	27	
595937576 : 	0	0	0	0	0	0	0	36	
595957296 : 	0	0	0	0	0	0	0	9	
596037028 : 	0	0	0	0	0	0	0	9	
596052752 : 	0	0	0	0	0	0	0	18	
596077576 : 	0	0	0	0	0	0	0	27	
596133076 : 	0	0	0	0	0	0	0	18	
596153308 : 	0	0	0	0	0	0	0	18	
596172600 : 	0	0	0	0	0	0	0	27	
596177788 : 	0	0	0	0	0	0	0	36	
596236184 : 	0	0	0	0	0	0	0	27	
596257432 : 	0	0	0	0	0	0	0	36	
596277152 : 	0	0	0	0	0	0	0	9	
596353312 : 	0	0	0	0	0	0	0	36	
596376696 : 	0	0	0	0	0	0	0	18	
596397512 : 	0	0	0	0	0	0	0	27	
596453272 : 	0	0	0	0	0	0	0	9	
596473332 : 	0	0	0	0	0	0	0	18	
596497476 : 	0	0	0	0	0	0	0	36	
596532576 : 	0	0	0	0	0	0	0	27	
596557312 : 	0	0	0	0	0	0	0	27	
596573212 : 	0	0	0	0	0	0	0	18	
596596412 : 	0	0	0	0	0	0	0	9	
596617068 : 	0	0	0	0	0	0	0	18	
596623188 : 	0	0	0	0	0	0	0	36	
596636616 : 	0	0	0	0	0	0	0	27	
596657612 : 	0	0	0	0	0	0	0	36	
596677248 : 	0	0	0	0	0	0	0	9	
596737256 : 	0	0	0	0	0	0	0	36	
596756644 : 	0	0	0	0	0	0	0	9	
596777548 : 	0	0	0	0	0	0	0	18	
596856860 : 	0	0	0	0	0	0	0	18	
596862972 : 	0	0	0	0	0	0	0	9	
596876488 : 	0	0	0	0	0	0	0	27	
596937776 : 	0	0	0	0	0	0	0	18	
596957492 : 	0	0	0	0	0	0	0	27	
597018352 : 	0	0	0	0	0	0	0	18	
597024472 : 	0	0	0	0	0	0	0	36	
597053712 : 	0	0	0	0	0	0	0	27	
597065188 : 	0	0	0	0	0	0	0	36	
597104968 : 	0	0	0	0	0	0	0	9	
597157584 : 	0	0	0	0	0	0	0	9	
597176372 : 	0	0	0	0	0	0	0	18	
597196768 : 	0	0	0	0	0	0	0	27	
597276584 : 	0	0	0	0	0	0	0	27	
597377648 : 	0	0	0	0	0	0	0	36	
597383680 : 	0	0	0	0	0	0	0	27	
597486532 : 	0	0	0	0	0	0	0	9	
597497836 : 	0	0	0	0	0	0	0	18	
597577228 : 	0	0	0	0	0	0	0	18	
597597456 : 	0	0	0	0	0	0	0	27	
597637324 : 	0	0	0	0	0	0	0	9	
597676848 : 	0	0	0	0	0	0	0	27	
597757596 : 	0	0	0	0	0	0	0	27	
597857476 : 	0	0	0	0	0	0	0	36	
598138484 : 	0	0	0	0	0	0	0	18	
598777596 : 	0	0	0	0	0	0	0	18	
598857668 : 	0	0	0	0	0	0	0	18	
598877556 : 	0	0	0	0	0	0	0	27	
599037528 : 	0	0	0	0	0	0	0	27	
599056144 : 	0	0	0	0	0	0	0	36	
599097284 : 	0	0	0	0	0	0	0	18	
599104932 : 	0	0	0	0	0	0	0	9	
599137148 : 	0	0	0	0	0	0	0	36	
599156696 : 	0	0	0	0	0	0	0	9	
599183048 : 	0	0	0	0	0	0	0	18	
599197412 : 	0	0	0	0	0	0	0	27	
