00	00	00	00	00	00	7C	0F
3	9B	0	0	3	9B	1F	1B
3	BC	0	0	3	BC	1F	33
3	CA	0	0	3	CA	1F	35
3	BB	0	0	3	BB	1F	17
3	D6	0	0	3	D6	1F	3B
3	F7	0	0	3	F7	1F	35
3	F2	0	0	3	F2	1F	3F
3	FA	0	0	3	FA	1F	3F
4	2	0	0	4	2	1F	1D
4	17	0	0	4	17	1F	3F
4	3A	0	0	4	3A	1F	17
4	52	0	0	4	52	1F	13
4	54	0	0	4	54	1F	1F
4	5C	0	0	4	5C	1F	0
4	B2	0	0	4	B2	1F	26
5	5	0	0	5	5	1F	33
4	58	0	0	4	58	1F	35
5	56	0	0	5	56	1F	37
5	83	0	0	5	83	1F	37
5	AC	0	0	5	AC	1F	31
5	B2	0	0	5	B2	1F	33
5	C6	0	0	5	C6	1F	39
6	9	0	0	6	9	1F	39
6	16	0	0	6	16	1F	0
6	10	0	0	6	10	1F	2A
6	17	0	0	6	17	1F	3B
6	15	0	0	6	15	1F	11
6	7	0	0	6	7	1F	3D
6	24	0	0	6	24	1F	20
6	13	0	0	6	13	1F	15
6	2B	0	0	6	2B	1F	31
6	3B	0	0	6	3B	1F	11
6	37	0	0	6	37	1F	37
6	3F	0	0	6	3F	1F	19
6	53	0	0	6	53	1F	3B
6	5C	0	0	6	5C	1F	1B
6	5A	0	0	6	5A	1F	3D
6	55	0	0	6	55	1F	19
6	59	0	0	6	59	1F	3F
6	61	0	0	6	61	1F	1F
6	66	0	0	6	66	1F	33
6	6C	0	0	6	6C	1F	19
6	70	0	0	6	70	1F	3D
6	7B	0	0	6	7B	1F	19
6	89	0	0	6	89	1F	39
6	93	0	0	6	93	1F	15
6	98	0	0	6	98	1F	39
6	9A	0	0	6	9A	1F	35
6	A0	0	0	6	A0	20	17
6	9B	0	0	6	9B	20	4
6	A5	0	0	6	A5	20	3B
6	A6	0	0	6	A6	20	1B
6	A6	0	0	6	A6	20	39
6	A7	0	0	6	A7	20	19
6	B6	0	0	6	B6	20	37
6	C1	0	0	6	C1	20	11
6	C5	0	0	6	C5	20	A
6	CB	0	0	6	CB	20	3B
6	CB	0	0	6	CB	20	1D
6	D1	0	0	6	D1	20	3D
6	D6	0	0	6	D6	20	15
6	D7	0	0	6	D7	20	31
6	E4	0	0	6	E4	20	17
6	E0	0	0	6	E0	20	0
6	E6	0	0	6	E6	20	31
6	E9	0	0	6	E9	20	1D
6	EB	0	0	6	EB	20	37
6	E4	0	0	6	E4	20	17
6	F7	0	0	6	F7	20	1F
6	EB	0	0	6	EB	20	37
7	5	0	0	7	5	20	3D
7	E	0	0	7	E	20	1D
7	15	0	0	7	15	20	3B
7	1D	0	0	7	1D	20	1D
7	22	0	0	7	22	20	3F
7	24	0	0	7	24	20	1D
7	25	0	0	7	25	20	39
7	29	0	0	7	29	20	13
7	32	0	0	7	32	20	3D
7	31	0	0	7	31	20	11
7	2F	0	0	7	2F	20	35
07	2C	00	00	0E	A3	20	1D
7	2C	0	0	7	2C	20	3B
7	2D	0	0	7	2D	20	1B
11	BB	00	00	07	34	20	39
7	3C	0	0	7	3C	20	1B
7	45	0	0	7	45	20	35
7	4C	0	0	7	4C	20	19
7	51	0	0	7	51	20	3B
7	53	0	0	7	53	20	19
7	55	0	0	7	55	20	33
7	57	0	0	7	57	20	11
7	57	0	0	7	57	20	3F
7	56	0	0	7	56	20	13
7	57	0	0	7	57	20	3F
7	5D	0	0	7	5D	20	15
7	63	0	0	7	63	20	35
7	6D	0	0	7	6D	20	13
7	76	0	0	7	76	20	3D
7	7E	0	0	7	7E	20	1F
7	7E	0	0	7	7E	20	3D
7	81	0	0	7	81	20	17
7	83	0	0	7	83	20	31
7	83	0	0	7	83	20	13
7	7A	0	0	7	7A	20	35
7	73	0	0	7	73	20	15
7	6F	0	0	7	6F	20	3D
7	6E	0	0	7	6E	20	11
7	6F	0	0	7	6F	20	3D
7	73	0	0	7	73	20	15
7	7A	0	0	7	7A	20	35
7	83	0	0	7	83	20	13
7	88	0	0	7	88	20	37
7	8D	0	0	7	8D	20	1F
7	92	0	0	7	92	20	31
7	93	0	0	7	93	20	11
7	89	0	0	7	89	20	17
7	85	0	0	7	85	20	3D
7	88	0	0	7	88	20	37
7	8B	0	0	7	8B	20	13
7	92	0	0	7	92	20	31
7	9F	0	0	7	9F	20	A
7	97	0	0	7	97	20	19
7	A4	0	0	7	A4	20	3B
7	A1	0	0	7	A1	20	13
7	A6	0	0	7	A6	20	19
7	A7	0	0	7	A7	20	35
7	A7	0	0	7	A7	20	17
7	AA	0	0	7	AA	20	3F
7	AC	0	0	7	AC	20	1D
7	AE	0	0	7	AE	20	37
7	AD	0	0	7	AD	20	1B
7	AE	0	0	7	AE	20	37
7	B7	0	0	7	B7	20	24
7	AF	0	0	7	AF	20	17
7	B3	0	0	7	B3	20	3B
7	B8	0	0	7	B8	20	13
7	C0	0	0	7	C0	20	3F
7	C6	0	0	7	C6	20	15
7	C1	0	0	7	C1	20	1F
7	C2	0	0	7	C2	20	3B
7	C1	0	0	7	C1	20	3D
7	BE	0	0	7	BE	20	17
7	B4	0	0	7	B4	21	29
7	B8	0	0	7	B8	21	12
7	BB	0	0	7	BB	21	3A
7	C1	0	0	7	C1	21	1E
7	C8	0	0	7	C8	21	3E
7	CF	0	0	7	CF	21	12
7	D7	0	0	7	D7	21	3E
7	E0	0	0	7	E0	21	1C
7	E5	0	0	7	E5	21	30
7	E5	0	0	7	E5	21	12
7	E4	0	0	7	E4	21	32
7	DE	0	0	7	DE	21	12
7	D8	0	0	7	D8	21	3C
7	D6	0	0	7	D6	21	30
7	DA	0	0	7	DA	21	1A
7	F2	0	0	7	F2	21	34
7	FD	0	0	7	FD	21	3E
7	E3	0	0	7	E3	21	34
7	FB	0	0	7	FB	21	32
7	E8	0	0	7	E8	21	1C
7	F6	0	0	7	F6	21	1E
8	34	0	0	8	34	21	36
8	12	0	0	8	12	21	1
8	1D	0	0	8	1D	21	38
7	E9	0	0	7	E9	21	1A
8	39	0	0	8	39	21	2D
8	37	0	0	8	37	21	30
8	40	0	0	8	40	21	3C
8	4E	0	0	8	4E	21	3
8	47	0	0	8	47	21	1
8	21	0	0	8	21	21	2F
8	25	0	0	8	25	21	36
8	49	0	0	8	49	22	1B
8	41	0	0	8	41	22	39
8	30	0	0	8	30	22	1F
8	29	0	0	8	29	22	3D
8	2F	0	0	8	2F	22	13
8	3A	0	0	8	3A	22	39
8	3E	0	0	8	3E	22	13
8	3D	0	0	8	3D	22	33
08	2B	00	00	08	2B	88	06
8	33	0	0	8	33	22	37
8	31	0	0	8	31	22	1D
8	21	0	0	8	21	22	3D
8	2D	0	0	8	2D	22	17
8	17	0	0	8	17	22	33
8	12	0	0	8	12	22	1F
8	40	0	0	8	40	22	E
8	2E	0	0	8	2E	22	33
8	3C	0	0	8	3C	22	17
8	8	0	0	8	8	22	33
8	8	0	0	8	8	22	15
8	19	0	0	8	19	22	11
8	12	0	0	8	12	22	3D
8	11	0	0	8	11	22	11
8	14	0	0	8	14	22	39
8	E	0	0	8	E	22	37
8	9	0	0	8	9	22	13
8	7	0	0	8	7	22	35
7	FE	0	0	7	FE	22	1D
7	F8	0	0	7	F8	22	37
7	FA	0	0	7	FA	22	15
8	A	0	0	8	A	22	3F
7	EE	0	0	7	EE	22	1F
7	DC	0	0	7	DC	22	33
7	E1	0	0	7	E1	22	19
7	E6	0	0	7	E6	22	0
7	FC	0	0	7	FC	22	3F
7	CE	0	0	7	CE	22	13
7	E1	0	0	7	E1	22	37
7	D4	0	0	7	D4	22	15
7	CE	0	0	7	CE	22	13
7	CC	0	0	7	CC	22	35
7	B2	0	0	7	B2	22	2C
7	B7	0	0	7	B7	22	13
7	BA	0	0	7	BA	22	3B
7	AB	0	0	7	AB	22	1D
7	A1	0	0	7	A1	22	3F
7	9B	0	0	7	9B	22	2E
7	A7	0	0	7	A7	22	15
7	AC	0	0	7	AC	22	39
7	E1	0	0	7	E1	22	28
7	D1	0	0	7	D1	22	1B
7	FE	0	0	7	FE	22	3B
8	14	0	0	8	14	22	1B
8	1D	0	0	8	1D	22	37
8	3B	0	0	8	3B	22	28
8	3B	0	0	8	3B	22	19
8	2C	0	0	8	2C	22	37
8	31	0	0	8	31	22	1D
8	13	0	0	8	13	22	3B
7	CF	0	0	7	CF	22	11
7	B3	0	0	7	B3	22	39
7	A8	0	0	7	A8	22	13
7	8A	0	0	7	8A	22	31
7	72	0	0	7	72	22	15
7	68	0	0	7	68	22	39
7	66	0	0	7	66	22	1F
7	67	0	0	7	67	22	3B
7	66	0	0	7	66	22	1F
7	77	0	0	7	77	22	39
7	6D	0	0	7	6D	22	11
7	80	0	0	7	80	22	35
7	93	0	0	7	93	22	1F
7	A6	0	0	7	A6	22	35
7	B7	0	0	7	B7	22	13
7	C8	0	0	7	C8	22	3D
7	D7	0	0	7	D7	22	1F
7	D5	0	0	7	D5	22	31
7	C7	0	0	7	C7	22	11
7	B8	0	0	7	B8	22	3F
7	BA	0	0	7	BA	22	1D
7	AB	0	0	7	AB	22	3B
7	9D	0	0	7	9D	22	1B
7	97	0	0	7	97	22	35
7	86	0	0	7	86	22	1B
7	7F	0	0	7	7F	22	39
7	90	0	0	7	90	22	15
7	B4	0	0	7	B4	22	37
7	C0	0	0	7	C0	22	1F
7	AF	0	0	7	AF	22	33
7	86	0	0	7	86	22	1B
7	A2	0	0	7	A2	23	3C
7	9C	0	0	7	9C	23	1C
7	99	0	0	7	99	23	30
7	99	0	0	7	99	23	12
7	9A	0	0	7	9A	23	3E
7	7D	0	0	7	7D	23	3C
7	98	0	0	7	98	23	14
7	8C	0	0	7	8C	23	3C
7	8F	0	0	7	8F	23	18
7	87	0	0	7	87	23	36
7	9D	0	0	7	9D	23	1A
7	89	0	0	7	89	23	32
7	75	0	0	7	75	23	1E
7	7F	0	0	7	7F	23	38
7	78	0	0	7	78	23	36
7	78	0	0	7	78	23	18
7	71	0	0	7	71	23	34
07	79	00	00	0D	42	23	16
7	6B	0	0	7	6B	23	32
7	88	0	0	7	88	23	16
7	77	0	0	7	77	23	38
7	6F	0	0	7	6F	23	1C
7	66	0	0	7	66	23	3C
7	7B	0	0	7	7B	23	12
7	7D	0	0	7	7D	23	3C
7	80	0	0	7	80	23	34
7	78	0	0	7	78	23	18
7	7B	0	0	7	7B	23	30
7	60	0	0	7	60	23	1A
7	73	0	0	7	73	23	30
7	6F	0	0	7	6F	23	1C
7	67	0	0	7	67	23	1C
7	6A	0	0	7	6A	23	34
7	59	0	0	7	59	23	38
7	4E	0	0	7	4E	23	30
7	53	0	0	7	53	23	25
7	5F	0	0	7	5F	23	1E
7	4F	0	0	7	4F	23	3E
7	5A	0	0	7	5A	23	36
7	4A	0	0	7	4A	23	1A
7	46	0	0	7	46	23	3
7	4D	0	0	7	4D	23	23
7	54	0	0	7	54	23	23
7	4B	0	0	7	4B	23	27
7	5B	0	0	7	5B	23	16
7	39	0	0	7	39	23	3C
7	19	0	0	7	19	23	3
7	35	0	0	7	35	23	34
7	9	0	0	7	9	23	23
7	1D	0	0	7	1D	23	38
6	E1	0	0	6	E1	23	29
6	DD	0	0	6	DD	23	23
6	E1	0	0	6	E1	23	B
6	C8	0	0	6	C8	23	10
6	B7	0	0	6	B7	23	32
6	A1	0	0	6	A1	24	3F
6	A6	0	0	6	A6	24	8
6	9C	0	0	6	9C	24	3B
6	9C	0	0	6	9C	24	3B
6	9B	0	0	6	9B	24	3D
6	A1	0	0	6	A1	24	20
6	9B	0	0	6	9B	24	3D
6	96	0	0	6	96	24	19
6	95	0	0	6	95	24	39
6	93	0	0	6	93	24	1F
6	92	0	0	6	92	24	3F
6	9A	0	0	6	9A	24	11
6	97	0	0	6	97	24	35
6	93	0	0	6	93	24	1F
6	92	0	0	6	92	24	3F
6	92	0	0	6	92	24	11
6	9B	0	0	6	9B	24	3D
6	97	0	0	6	97	24	17
6	90	0	0	6	90	24	33
6	89	0	0	6	89	24	15
6	88	0	0	6	88	24	35
6	90	0	0	6	90	24	15
6	8D	0	0	6	8D	24	3B
6	86	0	0	6	86	24	1B
6	85	0	0	6	85	24	3B
6	8E	0	0	6	8E	24	1B
6	9B	0	0	6	9B	24	3D
6	92	0	0	6	92	24	11
6	83	0	0	6	83	24	3F
6	7E	0	0	6	7E	24	1D
6	93	0	0	6	93	24	3D
6	94	0	0	6	94	24	1D
6	81	0	0	6	81	24	33
6	77	0	0	6	77	24	1B
6	79	0	0	6	79	24	35
6	7D	0	0	6	7D	24	1F
6	85	0	0	6	85	24	3B
6	89	0	0	6	89	24	15
6	6D	0	0	6	6D	24	11
6	80	0	0	6	80	24	35
6	85	0	0	6	85	24	1D
6	74	0	0	6	74	24	3F
6	7D	0	0	6	7D	24	1F
6	75	0	0	6	75	24	3D
6	78	0	0	6	78	24	19
6	72	0	0	6	72	24	33
6	6C	0	0	6	6C	24	13
6	67	0	0	6	67	24	3B
6	72	0	0	6	72	24	15
6	7C	0	0	6	7C	24	3F
6	79	0	0	6	79	24	17
6	72	0	0	6	72	24	33
6	60	0	0	6	60	24	1B
6	61	0	0	6	61	24	37
6	67	0	0	6	67	24	1D
6	84	0	0	6	84	24	3D
6	A0	0	0	6	A0	24	13
6	B3	0	0	6	B3	24	C
6	A9	0	0	6	A9	24	3F
6	CC	0	0	6	CC	24	17
6	EB	0	0	6	EB	24	6
06	DD	00	00	10	60	24	31
6	E4	0	0	6	E4	24	13
6	BE	0	0	6	BE	24	33
09	B5	00	00	06	9C	24	1D
6	81	0	0	6	81	24	33
6	87	0	0	6	87	24	19
6	91	0	0	6	91	24	31
6	7C	0	0	6	7C	24	11
6	70	0	0	6	70	24	37
6	55	0	0	6	55	24	13
6	4A	0	0	6	4A	24	39
6	46	0	0	6	46	24	13
6	51	0	0	6	51	24	39
6	65	0	0	6	65	24	11
6	7A	0	0	6	7A	24	33
6	82	0	0	6	82	24	13
6	96	0	0	6	96	24	37
6	A7	0	0	6	A7	24	15
6	B4	0	0	6	B4	24	37
6	B5	0	0	6	B5	24	17
6	AF	0	0	6	AF	24	33
6	9B	0	0	6	9B	24	1F
6	82	0	0	6	82	24	31
6	7A	0	0	6	7A	24	15
6	6E	0	0	6	6E	24	3D
6	6C	0	0	6	6C	24	13
6	70	0	0	6	70	24	37
6	7C	0	0	6	7C	24	11
6	98	0	0	6	98	24	15
6	A2	0	0	6	A2	25	3C
6	AC	0	0	6	AC	25	1A
6	AD	0	0	6	AD	25	36
6	AF	0	0	6	AF	25	14
6	A5	0	0	6	A5	25	36
6	9A	0	0	6	9A	25	10
6	92	0	0	6	92	25	3E
6	89	0	0	6	89	25	14
6	8B	0	0	6	8B	25	3E
6	8E	0	0	6	8E	25	1A
6	97	0	0	6	97	25	34
6	9B	0	0	6	9B	25	1E
6	A5	0	0	6	A5	25	36
6	AC	0	0	6	AC	25	1A
6	B4	0	0	6	B4	25	36
6	B8	0	0	6	B8	25	10
6	B9	0	0	6	B9	25	3C
6	B5	0	0	6	B5	25	16
6	AC	0	0	6	AC	25	B
6	A1	0	0	6	A1	25	10
6	A0	0	0	6	A0	25	30
6	9A	0	0	6	9A	25	10
6	95	0	0	6	95	25	38
6	90	0	0	6	90	25	14
6	92	0	0	6	92	25	3E
6	9B	0	0	6	9B	25	1E
6	A1	0	0	6	A1	25	3E
6	A5	0	0	6	A5	25	18
6	A4	0	0	6	A4	25	38
6	AE	0	0	6	AE	25	25
6	A8	0	0	6	A8	25	12
6	B3	0	0	6	B3	25	B
6	AE	0	0	6	AE	25	34
6	B2	0	0	6	B2	25	1C
6	B1	0	0	6	B1	25	3C
6	AD	0	0	6	AD	25	18
6	A8	0	0	6	A8	25	30
6	A7	0	0	6	A7	25	14
6	A5	0	0	6	A5	25	36
6	A6	0	0	6	A6	25	16
6	A2	0	0	6	A2	25	3C
6	A3	0	0	6	A3	25	1C
6	9F	0	0	6	9F	25	34
6	9E	0	0	6	9E	25	18
6	9D	0	0	6	9D	25	38
6	9E	0	0	6	9E	25	18
6	9E	0	0	6	9E	25	36
6	9A	0	0	6	9A	25	10
6	99	0	0	6	99	25	30
6	9D	0	0	6	9D	25	38
6	99	0	0	6	99	25	12
6	A1	0	0	6	A1	25	10
6	A2	0	0	6	A2	25	3C
6	A2	0	0	6	A2	25	1E
6	A4	0	0	6	A4	25	38
6	A6	0	0	6	A6	25	16
6	A6	0	0	6	A6	25	7
6	AA	0	0	6	AA	25	3C
6	AB	0	0	6	AB	25	1C
6	A8	0	0	6	A8	25	30
6	A5	0	0	6	A5	25	18
6	A9	0	0	6	A9	25	3E
6	93	0	0	6	93	25	1E
6	8F	0	0	6	8F	25	27
6	91	0	0	6	91	25	30
6	86	0	0	6	86	25	38
6	87	0	0	6	87	25	18
6	92	0	0	6	92	25	10
6	9C	0	0	6	9C	25	3A
6	96	0	0	6	96	25	36
6	8E	0	0	6	8E	25	38
6	62	0	0	6	62	25	34
6	96	0	0	6	96	25	27
06	83	00	00	06	83	A7	08
6	6B	0	0	6	6B	25	32
6	70	0	0	6	70	25	27
6	75	0	0	6	75	25	F
6	55	0	0	6	55	25	30
6	5E	0	0	6	5E	26	2E
6	50	0	0	6	50	26	C
6	66	0	0	6	66	26	1D
6	3C	0	0	6	3C	26	17
6	4A	0	0	6	4A	26	19
6	3D	0	0	6	3D	26	33
6	31	0	0	6	31	26	1D
6	28	0	0	6	28	26	3F
6	32	0	0	6	32	26	39
6	25	0	0	6	25	26	26
6	2B	0	0	6	2B	26	1B
6	17	0	0	6	17	26	33
6	13	0	0	6	13	26	1D
6	18	0	0	6	18	26	31
6	1A	0	0	6	1A	26	1F
6	10	0	0	6	10	26	31
6	6	0	0	6	6	26	19
6	3	0	0	6	3	26	3D
6	1	0	0	6	1	26	13
5	F6	0	0	5	F6	26	3B
5	F0	0	0	5	F0	26	19
5	E7	0	0	5	E7	26	3B
5	E2	0	0	5	E2	26	17
5	E0	0	0	5	E0	26	39
5	DA	0	0	5	DA	26	19
5	D6	0	0	5	D6	26	3F
5	D6	0	0	5	D6	26	11
5	D0	0	0	5	D0	26	3B
5	C5	0	0	5	C5	26	15
5	BD	0	0	5	BD	26	35
5	BB	0	0	5	BB	26	1B
5	BC	0	0	5	BC	26	37
5	B5	0	0	5	B5	26	17
5	AB	0	0	5	AB	26	3B
5	A4	0	0	5	A4	26	1B
5	9B	0	0	5	9B	26	3D
5	92	0	0	5	92	26	11
5	88	0	0	5	88	26	35
5	84	0	0	5	84	26	1F
5	81	0	0	5	81	26	33
5	73	0	0	5	73	26	13
5	62	0	0	5	62	26	8
5	67	0	0	5	67	26	3B
5	61	0	0	5	61	26	19
5	61	0	0	5	61	26	37
5	55	0	0	5	55	26	22
5	5C	0	0	5	5C	26	15
5	4D	0	0	5	4D	26	33
5	44	0	0	5	44	26	17
5	49	0	0	5	49	26	3B
5	3F	0	0	5	3F	26	13
5	30	0	0	5	30	26	3F
5	27	0	0	5	27	26	15
5	1F	0	0	5	1F	26	35
5	18	0	0	5	18	26	15
5	1B	0	0	5	1B	26	3D
5	21	0	0	5	21	26	11
5	17	0	0	5	17	26	35
5	6	0	0	5	6	26	1B
4	FD	0	0	4	FD	26	3F
4	FB	0	0	4	FB	26	15
4	F2	0	0	4	F2	26	35
4	E5	0	0	4	E5	26	13
4	E0	0	0	4	E0	26	3B
4	DE	0	0	4	DE	26	13
4	DB	0	0	4	DB	26	37
4	D0	0	0	4	D0	26	1F
4	C8	0	0	4	C8	26	3F
4	C5	0	0	4	C5	26	17
4	BF	0	0	4	BF	26	33
4	B5	0	0	4	B5	26	19
4	AE	0	0	4	AE	26	37
4	A6	0	0	4	A6	26	19
4	A0	0	0	4	A0	26	33
4	9A	0	0	4	9A	26	13
4	95	0	0	4	95	26	3B
4	8A	0	0	4	8A	26	15
4	81	0	0	4	81	26	35
4	7E	0	0	4	7E	26	1F
4	7B	0	0	4	7B	26	33
4	72	0	0	4	72	26	17
4	69	0	0	4	69	26	39
4	62	0	0	4	62	26	19
4	5F	0	0	4	5F	26	3F
4	59	0	0	4	59	26	1D
4	52	0	0	4	52	26	39
4	4E	0	0	4	4E	26	15
4	41	0	0	4	41	26	3D
4	38	0	0	4	38	26	13
4	35	0	0	4	35	26	37
4	24	0	0	4	24	26	3B
4	1E	0	0	4	1E	26	1B
4	14	0	0	4	14	26	3D
4	9	0	0	4	9	26	17
04	02	00	00	11	12	26	33
3	F7	0	0	3	F7	26	1F
3	F2	0	0	3	F2	26	37
3	E6	0	0	3	E6	26	13
3	D2	0	0	3	D2	26	1D
3	DF	0	0	3	DF	26	31
3	CE	0	0	3	CE	26	35
3	C7	0	0	3	C7	26	15
3	C2	0	0	3	C2	26	3D
3	B3	0	0	3	B3	26	1F
3	AC	0	0	3	AC	26	3D
3	A0	0	0	3	A0	26	17
3	9B	0	0	3	9B	26	31
3	94	0	0	3	94	26	11
3	86	0	0	3	86	26	3D
3	7F	0	0	3	7F	26	1F
3	70	0	0	3	70	26	3B
3	67	0	0	3	67	26	11
3	57	0	0	3	57	26	4
3	5E	0	0	3	5E	26	33
3	4F	0	0	3	4F	26	24
3	47	0	0	3	47	26	6
3	4F	0	0	3	4F	26	15
3	40	0	0	3	40	26	13
3	39	0	0	3	39	26	31
3	2C	0	0	3	2C	26	1F
3	25	0	0	3	25	26	3B
3	1F	0	0	3	1F	26	1B
3	17	0	0	3	17	26	39
3	E	0	0	3	E	26	1F
2	FA	0	0	2	FA	26	39
2	F3	0	0	2	F3	27	27
2	F3	0	0	2	F3	27	18
2	E5	0	0	2	E5	27	16
2	DC	0	0	2	DC	27	38
2	CC	0	0	2	CC	27	2B
2	D4	0	0	2	D4	27	1A
2	CC	0	0	2	CC	27	3A
2	BC	0	0	2	BC	27	3C
2	AC	0	0	2	AC	27	10
2	A4	0	0	2	A4	27	3E
2	9D	0	0	2	9D	27	10
2	8F	0	0	2	8F	27	1E
2	8A	0	0	2	8A	27	36
2	80	0	0	2	80	27	D
2	7B	0	0	2	7B	27	27
2	80	0	0	2	80	27	3A
2	74	0	0	2	74	27	34
2	74	0	0	2	74	27	16
2	6D	0	0	2	6D	27	34
2	50	0	0	2	50	27	30
2	4C	0	0	2	4C	27	1C
2	49	0	0	2	49	27	30
2	2E	0	0	2	2E	27	2B
2	28	0	0	2	28	27	9
2	1D	0	0	2	1D	27	1
2	10	0	0	2	10	27	29
2	5	0	0	2	5	27	21
1	F2	0	0	1	F2	27	1C
1	EA	0	0	1	EA	27	2D
1	D9	0	0	1	D9	27	21
1	D1	0	0	1	D1	27	3
1	D1	0	0	1	D1	27	21
2	38	0	0	2	38	27	16
1	B1	0	0	1	B1	27	7
1	AA	0	0	1	AA	27	25
1	C3	0	0	1	C3	27	3E
1	7E	0	0	1	7E	27	5
1	6D	0	0	1	6D	27	27
1	5C	0	0	1	5C	27	3A
1	53	0	0	1	53	27	3C
1	3F	0	0	1	3F	27	1A
1	3F	0	0	1	3F	27	38
1	31	0	0	1	31	27	25
1	31	0	0	1	31	27	34
1	24	0	0	1	24	27	30
1	24	0	0	1	24	27	12
1	16	0	0	1	16	27	3E
1	16	0	0	1	16	27	10
1	8	0	0	1	8	27	1E
1	8	0	0	1	8	27	3C
1	8	0	0	1	8	27	1E
0	F9	0	0	0	F9	27	1
0	F9	0	0	0	F9	27	3E
0	F9	0	0	0	F9	27	10
0	F9	0	0	0	F9	27	2F
0	F9	0	0	0	F9	27	3E
0	E9	0	0	0	E9	27	12
0	E9	0	0	0	E9	27	21
0	E9	0	0	0	E9	27	30
0	E9	0	0	0	E9	27	12
0	E9	0	0	0	E9	27	21
0	D7	0	0	0	D7	27	36
0	D7	0	0	0	D7	27	18
0	D7	0	0	0	D7	27	27
0	D7	0	0	0	D7	27	9
0	D7	0	0	0	D7	27	36
0	D7	0	0	0	D7	27	18
0	C3	0	0	0	C3	27	21
00	C3	00	00	11	E7	27	03
0	C3	0	0	0	C3	27	30
0	C3	0	0	0	C3	27	12
11	B5	00	00	00	C3	27	21
0	C3	0	0	0	C3	27	3
0	C3	0	0	0	C3	27	30
0	C3	0	0	0	C3	27	21
0	C3	0	0	0	C3	27	12
0	C3	0	0	0	C3	27	30
0	AD	0	0	0	AD	27	12
0	AD	0	0	0	AD	27	30
0	AD	0	0	0	AD	27	12
0	AD	0	0	0	AD	27	21
0	AD	0	0	0	AD	27	30
0	AD	0	0	0	AD	27	12
0	97	0	0	0	97	27	2F
0	97	0	0	0	97	27	3E
0	97	0	0	0	97	27	10
0	97	0	0	0	97	27	3E
0	97	0	0	0	97	27	10
0	97	0	0	0	97	27	3E
0	97	0	0	0	97	27	10
0	80	0	0	0	80	27	3E
0	80	0	0	0	80	27	10
0	80	0	0	0	80	27	3E
0	80	0	0	0	80	27	10
0	80	0	0	0	80	27	3E
0	80	0	0	0	80	27	3E
0	80	0	0	0	80	27	10
0	80	0	0	0	80	27	3E
0	64	0	0	0	64	27	1C
0	64	0	0	0	64	27	3A
0	64	0	0	0	64	27	1C
0	64	0	0	0	64	27	3A
0	64	0	0	0	64	27	1C
0	64	0	0	0	64	27	3A
0	64	0	0	0	64	27	1C
0	64	0	0	0	64	27	3A
0	64	0	0	0	64	27	1C
0	64	0	0	0	64	27	D
0	64	0	0	0	64	27	3A
0	64	0	0	0	64	27	1C
0	64	0	0	0	64	27	3A
0	64	0	0	0	64	27	1C
0	64	0	0	0	64	27	3A
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	1
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	1
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	2F
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	1
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	2F
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	2F
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	1
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	1
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	1
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
00	00	00	00	00	00	26	0F
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	2F
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	2F
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
0	0	0	0	0	0	27	3E
0	0	0	0	0	0	27	10
